h3_cell,date_utc,window_hour,window_6h_utc,label,centroid_lat,centroid_lon,fire_year,state_x,state_y,h3_resolution,ecoregion_l3,ecoregion_l2,fire_count,has_fire_history,burnable,avg_burn_prob,whp,flep4,cfl,erc,fm100,fm1000,bi,vpd,vs,rmax,rmin,tmmx,tmmn,pr,sph,erc_5D_mean,erc_5D_max,fm100_5D_mean,fm100_5D_min,bi_5D_mean,bi_5D_max,vpd_5D_mean,vpd_5D_max,vs_5D_mean,vs_5D_max,rmax_5D_mean,rmax_5D_min,tmmx_5D_mean,tmmx_5D_max,sin_month,cos_month,sin_hour,cos_hour
8826c06a5bfffff,2014-01-17,18,2014-01-17 18:00:00,0,35.54309,-99.103518,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,53.0,0.83,1.36,46.0,0.0073,0.37,4.25,1.44,-24.64,-36.01999,0.0,1.55e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d9b633fffff,2014-01-17,18,2014-01-17 18:00:00,0,32.644652,-98.545088,2014,TX,TX,8.0,9.4.5,9.4,0.0,False,True,0.0,0.0,0.0,0.0,52.0,0.91,1.42,39.0,0.0075,0.22,5.02,1.63,-24.5,-35.86,0.0,2.03e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cac91dfffff,2014-01-17,18,2014-01-17 18:00:00,0,33.257574,-98.537524,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,53.0,0.87,1.4,41.0,0.0077,0.24,4.62,1.44,-24.519989,-35.90999,0.0,1.78e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c90595fffff,2014-01-17,18,2014-01-17 18:00:00,0,32.460515,-95.579833,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,43.0,1.01,1.61,40.0,0.0061,0.38,5.49,2.26,-24.729996,-35.89,0.0,2.14e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446b7495fffff,2014-01-18,12,2014-01-18 12:00:00,1,32.285607,-94.660612,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,50.0,0.85,1.48,49.0,0.0113,0.48,4.15,1.04,-23.949997,-35.62999,0.0,1.99e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
88446dc187fffff,2014-01-18,12,2014-01-18 12:00:00,0,30.069754,-95.794466,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,44.0,1.06,1.55,35.0,0.0102,0.29,6.49,1.66,-23.84999,-35.729996,0.0,2.88e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
88489a105bfffff,2014-01-18,12,2014-01-18 12:00:00,0,30.934903,-97.198329,2014,TX,TX,8.0,9.4.7,9.4,0.0,False,True,0.0,0.0,0.0,0.0,50.0,0.9,1.46,46.0,0.0111,0.37,5.53,1.19,-23.84999,-35.78,0.0,2.32e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8848824f6dfffff,2014-01-18,12,2014-01-18 12:00:00,0,28.50289,-98.123958,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,42.0,1.23,1.57,33.0,0.0117,0.24,8.0,1.68,-23.509995,-35.5,0.0,4.01e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8848da7045fffff,2014-01-18,12,2014-01-18 12:00:00,0,36.168659,-104.715905,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,55.0,0.98,1.26,49.0,0.0075,0.39,6.47,1.16,-24.419998,-36.649994,0.0,1.69e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8848d01b65fffff,2014-01-18,12,2014-01-18 12:00:00,0,32.860595,-103.770824,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,59.0,0.81,1.23,52.0,0.0098,0.39,5.27,1.13,-24.089996,-35.90999,0.0,2.18e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
88489d090dfffff,2014-01-18,12,2014-01-18 12:00:00,0,30.312463,-99.346162,2014,TX,TX,8.0,9.4.6,9.4,0.0,False,True,0.0,0.0,0.0,0.0,55.0,0.88,1.35,54.0,0.0104,0.43,6.78,1.12,-23.86,-35.98999,0.0,2.57e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8848de2033fffff,2014-01-18,12,2014-01-18 12:00:00,0,35.208932,-105.362158,2014,TX,TX,8.0,9.4.3,9.4,0.0,False,True,0.0,0.0,0.0,0.0,60.0,0.89,1.17,54.0,0.0071,0.37,6.1,1.36,-24.509995,-36.399994,0.0,1.89e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
884883d147fffff,2014-01-18,12,2014-01-18 12:00:00,0,28.557484,-99.430263,2014,TX,TX,8.0,9.6.1,9.6,0.0,False,True,0.0,0.0,0.0,0.0,47.0,1.08,1.48,38.0,0.0116,0.26,7.65,1.53,-23.569992,-35.589996,0.0,3.61e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8826dd91dbfffff,2014-01-18,12,2014-01-18 12:00:00,0,34.170871,-98.844642,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,57.0,0.8,1.34,53.0,0.012,0.36,5.65,0.96,-23.720001,-36.039993,0.0,2.04e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
88488eb2a7fffff,2014-01-18,12,2014-01-18 12:00:00,0,29.622546,-101.394707,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,47.0,1.11,1.48,38.0,0.0103,0.24,8.05,1.64,-23.75,-35.759995,0.0,3.42e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8844684c4dfffff,2014-01-18,18,2014-01-18 18:00:00,1,30.909517,-94.352265,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,42.0,1.1,1.61,37.0,0.01,0.37,5.88,1.45,-23.970001,-35.90999,0.0,2.28e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446d6b07fffff,2014-01-18,18,2014-01-18 18:00:00,1,30.771098,-95.649985,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,49.0,0.92,1.48,42.0,0.0107,0.33,5.22,1.3,-23.919998,-35.75,0.0,2.3e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d656bfffff,2014-01-18,18,2014-01-18 18:00:00,1,33.474621,-94.289126,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,40.0,1.01,1.74,40.0,0.0098,0.43,5.53,1.28,-24.049988,-35.979996,0.0,2.03e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c92293fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.242392,-95.338986,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,50.0,0.86,1.49,48.0,0.0111,0.43,4.58,1.09,-23.919998,-35.70999,0.0,2.08e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444dc43dfffff,2014-01-18,18,2014-01-18 18:00:00,1,32.764269,-94.335892,2014,TX,TX,8.0,8.3.7,8.3,3.0,True,True,0.0,0.0,0.0,0.0,46.0,0.92,1.59,46.0,0.0106,0.48,4.53,1.05,-24.009995,-35.78,0.0,1.91e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d9335fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.45257,-94.677185,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,48.0,0.86,1.52,48.0,0.0113,0.48,4.3,1.02,-23.919998,-35.67,0.0,1.99e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446b2c55fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.420849,-94.921446,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,48.0,0.88,1.53,48.0,0.0111,0.47,4.49,1.07,-23.949997,-35.699997,0.0,2.02e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446a9a47fffff,2014-01-18,18,2014-01-18 18:00:00,1,30.607651,-93.780856,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,38.0,1.22,1.68,33.0,0.0092,0.34,6.65,1.81,-24.009995,-35.939987,0.0,2.53e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826dada5bfffff,2014-01-18,18,2014-01-18 18:00:00,1,33.326721,-102.017606,2014,TX,TX,8.0,9.4.1,9.4,1.0,True,True,0.0,0.0,0.0,0.0,53.0,0.91,1.32,45.0,0.0095,0.35,6.15,1.23,-24.049988,-36.079987,0.0,2.25e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d9335fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.45257,-94.677185,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,48.0,0.86,1.52,48.0,0.0113,0.48,4.3,1.02,-23.919998,-35.67,0.0,1.99e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826de6e89fffff,2014-01-18,18,2014-01-18 18:00:00,1,33.402385,-101.645553,2014,TX,TX,8.0,9.4.1,9.4,2.0,True,True,0.0,0.0,0.0,0.0,54.0,0.9,1.33,47.0,0.0096,0.37,6.11,1.2,-24.029999,-36.069992,0.0,2.24e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826ce2607fffff,2014-01-18,18,2014-01-18 18:00:00,1,33.663215,-97.371301,2014,TX,TX,8.0,9.4.5,9.4,4.0,True,True,0.0,0.0,0.0,0.0,52.0,0.84,1.44,55.0,0.0107,0.47,5.65,0.96,-23.909988,-36.09999,0.0,1.9e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8844686ebdfffff,2014-01-18,18,2014-01-18 18:00:00,1,31.326539,-94.675184,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,46.0,0.97,1.54,39.0,0.0109,0.32,5.46,1.22,-23.87999,-35.89,0.0,2.16e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d19427fffff,2014-01-18,18,2014-01-18 18:00:00,1,35.501926,-100.950657,2014,TX,TX,8.0,9.4.1,9.4,2.0,True,True,0.0,0.0,0.0,0.0,52.0,0.89,1.37,49.0,0.0088,0.43,5.85,1.29,-24.189987,-36.12999,0.0,2.07e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446bad95fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.122725,-95.118882,2014,TX,TX,8.0,8.3.7,8.3,4.0,True,True,0.0,0.0,0.0,0.0,48.0,0.89,1.52,47.0,0.0109,0.45,4.69,1.09,-23.949997,-35.75,0.0,2.07e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446ba0b9fffff,2014-01-18,18,2014-01-18 18:00:00,1,31.961919,-95.209157,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,49.0,0.91,1.49,49.0,0.0109,0.46,5.13,1.06,-23.899994,-35.869995,0.0,2.07e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446898a3fffff,2014-01-18,18,2014-01-18 18:00:00,1,30.360153,-94.980853,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,40.0,1.22,1.62,35.0,0.0097,0.35,7.42,1.6,-23.89,-36.009995,0.0,2.66e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d6a63fffff,2014-01-18,18,2014-01-18 18:00:00,1,33.375965,-94.064846,2014,TX,,,,,,,,,,,,39.0,1.05,1.76,40.0,0.0098,0.46,5.51,1.37,-24.029999,-35.87999,0.0,2.17e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884468a64bfffff,2014-01-18,18,2014-01-18 18:00:00,1,30.795554,-95.564919,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,49.0,0.91,1.46,43.0,0.0107,0.35,5.09,1.3,-23.919998,-35.70999,0.0,2.31e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444db067fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.845626,-94.969508,2014,TX,TX,8.0,8.3.7,8.3,3.0,True,True,0.0,0.0,0.0,0.0,45.0,0.9,1.62,49.0,0.0104,0.52,4.64,1.22,-24.029999,-35.70999,0.0,2.06e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444dc5e1fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.787003,-94.290673,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,46.0,0.92,1.59,46.0,0.0106,0.48,4.55,1.06,-24.009995,-35.78,0.0,1.92e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446ab74bfffff,2014-01-18,18,2014-01-18 18:00:00,1,31.024268,-94.30084,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,43.0,1.06,1.61,38.0,0.0101,0.36,5.56,1.44,-23.970001,-35.869995,0.0,2.23e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d6137fffff,2014-01-18,18,2014-01-18 18:00:00,1,33.413923,-94.143119,2014,TX,,,,,,,,,,,,40.0,1.02,1.73,40.0,0.0099,0.44,5.3,1.31,-24.049988,-35.89,0.0,2.08e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489b64b9fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.381273,-98.160349,2014,TX,TX,8.0,9.4.5,9.4,3.0,True,True,0.0,0.0,0.0,0.0,55.0,0.85,1.39,55.0,0.0114,0.41,5.49,0.91,-23.819992,-35.95999,0.0,2.05e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cd7b65fffff,2014-01-18,18,2014-01-18 18:00:00,1,33.550037,-95.963616,2014,TX,TX,8.0,9.4.7,9.4,1.0,True,True,0.0,0.0,0.0,0.0,46.0,0.87,1.59,51.0,0.0104,0.54,4.84,1.25,-24.019989,-35.76999,0.0,2.05e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884891219bfffff,2014-01-18,18,2014-01-18 18:00:00,1,29.262555,-97.768317,2014,TX,TX,8.0,8.3.8,8.3,1.0,True,True,0.0,0.0,0.0,0.0,41.0,1.3,1.56,34.0,0.0108,0.26,8.76,1.44,-23.649994,-36.0,0.0,3.13e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444da137fffff,2014-01-18,18,2014-01-18 18:00:00,1,33.04309,-94.884994,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,45.0,0.91,1.62,48.0,0.0104,0.52,4.75,1.21,-24.019989,-35.76999,0.0,2.03e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884468b4a7fffff,2014-01-18,18,2014-01-18 18:00:00,1,30.78041,-95.554099,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,49.0,0.91,1.46,43.0,0.0107,0.35,5.09,1.3,-23.919998,-35.70999,0.0,2.31e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d8559fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.732701,-94.805821,2014,TX,TX,8.0,8.3.7,8.3,3.0,True,True,0.0,0.0,0.0,0.0,46.0,0.89,1.59,49.0,0.0108,0.5,4.56,1.12,-23.970001,-35.699997,0.0,2.05e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d8559fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.732701,-94.805821,2014,TX,TX,8.0,8.3.7,8.3,3.0,True,True,0.0,0.0,0.0,0.0,46.0,0.89,1.59,49.0,0.0108,0.5,4.56,1.12,-23.970001,-35.699997,0.0,2.05e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8844697a3dfffff,2014-01-18,18,2014-01-18 18:00:00,1,31.744322,-95.546926,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,46.0,0.94,1.59,46.0,0.0109,0.44,5.0,1.13,-23.909988,-35.73999,0.0,2.19e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826dd9691fffff,2014-01-18,18,2014-01-18 18:00:00,1,34.102642,-98.595061,2014,TX,TX,8.0,9.4.2,9.4,3.0,True,True,0.0,0.0,0.0,0.0,58.0,0.79,1.32,55.0,0.0118,0.39,5.16,1.01,-23.779999,-35.95999,0.0,1.97e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c93a51fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.430671,-95.527053,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,47.0,0.91,1.55,47.0,0.0103,0.44,4.95,1.17,-24.009995,-35.789993,0.0,2.1e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8844697945fffff,2014-01-18,18,2014-01-18 18:00:00,1,31.760927,-95.445516,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,47.0,0.93,1.55,47.0,0.0109,0.45,5.05,1.1,-23.909988,-35.799988,0.0,2.12e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826ce268bfffff,2014-01-18,18,2014-01-18 18:00:00,1,33.618792,-97.315988,2014,TX,TX,8.0,9.4.5,9.4,2.0,True,True,0.0,0.0,0.0,0.0,52.0,0.84,1.44,56.0,0.0108,0.49,5.51,0.96,-23.899994,-36.069992,0.0,1.88e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c92459fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.174681,-95.259208,2014,TX,TX,8.0,8.3.7,8.3,3.0,True,True,0.0,0.0,0.0,0.0,49.0,0.87,1.5,48.0,0.011,0.43,4.65,1.08,-23.929993,-35.73999,0.0,2.07e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cd0d65fffff,2014-01-18,18,2014-01-18 18:00:00,1,33.606264,-95.638781,2014,TX,TX,8.0,9.4.7,9.4,1.0,True,True,0.0,0.0,0.0,0.0,46.0,0.89,1.6,49.0,0.0103,0.51,4.85,1.2,-24.019989,-35.829987,0.0,1.98e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c9af07fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.524511,-95.274403,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,46.0,0.9,1.58,48.0,0.0106,0.47,4.75,1.16,-23.98999,-35.75,0.0,2.07e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c93053fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.424656,-95.377825,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,48.0,0.89,1.53,48.0,0.0106,0.45,4.8,1.14,-23.979996,-35.76999,0.0,2.07e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d95337fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.702495,-99.811407,2014,TX,TX,8.0,9.4.2,9.4,1.0,True,True,0.0,0.0,0.0,0.0,56.0,0.81,1.32,52.0,0.0114,0.43,5.47,0.99,-23.809998,-35.939987,0.0,2.13e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cd1083fffff,2014-01-18,18,2014-01-18 18:00:00,1,33.849786,-95.431839,2014,TX,TX,8.0,8.3.8,8.3,1.0,True,True,0.0,0.0,0.0,0.0,45.0,0.94,1.61,42.0,0.0103,0.4,5.27,1.2,-23.98999,-35.949997,0.0,2e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884899603bfffff,2014-01-18,18,2014-01-18 18:00:00,1,31.811333,-99.219392,2014,TX,TX,8.0,9.4.2,9.4,1.0,True,True,0.0,0.0,0.0,0.0,53.0,0.9,1.42,52.0,0.0115,0.39,5.78,0.91,-23.779999,-35.929993,0.0,2.23e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c952ebfffff,2014-01-18,18,2014-01-18 18:00:00,1,32.803516,-96.12277,2014,TX,TX,8.0,8.3.8,8.3,1.0,True,True,0.0,0.0,0.0,0.0,46.0,0.93,1.57,45.0,0.0105,0.41,5.01,1.35,-23.979996,-35.729996,0.0,2.2e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489a16e1fffff,2014-01-18,18,2014-01-18 18:00:00,1,31.030141,-97.363118,2014,TX,TX,8.0,9.4.7,9.4,1.0,True,True,0.0,0.0,0.0,0.0,52.0,0.88,1.42,49.0,0.0113,0.39,5.18,1.16,-23.84999,-35.72,0.0,2.28e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446bd5ebfffff,2014-01-18,18,2014-01-18 18:00:00,1,31.510449,-94.540233,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,45.0,0.97,1.57,42.0,0.0102,0.39,5.32,1.15,-24.0,-35.95999,0.0,1.98e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446b7855fffff,2014-01-18,18,2014-01-18 18:00:00,1,32.157854,-94.304472,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,47.0,0.87,1.55,45.0,0.0112,0.44,4.0,1.05,-23.98999,-35.62999,0.0,1.89e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cd35b7fffff,2014-01-18,18,2014-01-18 18:00:00,1,33.352525,-95.098884,2014,TX,TX,8.0,8.3.8,8.3,2.0,True,True,0.0,0.0,0.0,0.0,44.0,0.94,1.65,43.0,0.0103,0.44,5.07,1.26,-24.009995,-35.829987,0.0,2.07e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489cc1bdfffff,2014-01-18,18,2014-01-18 18:00:00,1,29.244396,-98.22405,2014,TX,TX,8.0,8.3.8,8.3,1.0,True,True,0.0,0.0,0.0,0.0,44.0,1.19,1.52,36.0,0.0113,0.26,7.87,1.33,-23.649994,-35.929993,0.0,2.98e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489cc1a3fffff,2014-01-18,18,2014-01-18 18:00:00,1,29.244817,-98.213913,2014,TX,TX,8.0,8.3.8,8.3,1.0,True,True,0.0,0.0,0.0,0.0,44.0,1.19,1.52,36.0,0.0113,0.26,7.87,1.33,-23.649994,-35.929993,0.0,2.98e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444db90dfffff,2014-01-18,18,2014-01-18 18:00:00,1,32.899722,-94.740545,2014,TX,TX,8.0,8.3.7,8.3,3.0,True,True,0.0,0.0,0.0,0.0,47.0,0.88,1.54,49.0,0.0105,0.5,4.5,1.2,-24.029999,-35.679993,0.0,2.07e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848b354d5fffff,2014-01-18,18,2014-01-18 18:00:00,0,26.526704,-97.58428,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,22.0,1.8,2.05,21.0,0.0066,0.27,10.0,3.94,-23.449997,-34.98999,0.0,8.45e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884893c56bfffff,2014-01-18,18,2014-01-18 18:00:00,0,28.961233,-96.088285,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,32.0,1.55,1.74,26.0,0.0087,0.24,9.04,2.62,-23.769989,-35.549988,0.0,4.47e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884895404bfffff,2014-01-18,18,2014-01-18 18:00:00,0,27.670477,-97.199247,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,30.0,1.51,1.8,28.0,0.0084,0.32,8.59,3.51,-23.659988,-34.799988,0.0,6.73e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848900dd1fffff,2014-01-18,18,2014-01-18 18:00:00,0,28.309556,-96.440612,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,31.0,1.46,1.82,27.0,0.0084,0.32,8.22,3.16,-23.779999,-35.079987,0.0,5.46e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
